"","Threshold","Bio_threshold","site","region","year","Hydro_Metric","Biol","Alteration_Current","Alteration_Current_direction"
"15043","Threshold75",0.86,201100,"Aliso",2002,"DS_Dur_WS","ASCI","Altered","Low"
"15044","Threshold75",0.94,201100,"Aliso",2002,"DS_Dur_WS","ASCI","Altered","Low"
"15045","Threshold75",0.63,201100,"Aliso",2002,"DS_Dur_WS","CSCI","Altered","Low"
"15046","Threshold50",0.79,201100,"Aliso",2002,"DS_Dur_WS","CSCI","Altered","Low"
"15047","Threshold75",0.79,201100,"Aliso",2002,"DS_Dur_WS","CSCI","Altered","Low"
"15048","Threshold50",0.92,201100,"Aliso",2002,"DS_Dur_WS","CSCI","Altered","Low"
"15049","Threshold75",0.92,201100,"Aliso",2002,"DS_Dur_WS","CSCI","Altered","Low"
"15050","Threshold75",0.75,201100,"Aliso",2002,"SP_Dur","ASCI","Altered","Low"
"15051","Threshold75",0.86,201100,"Aliso",2002,"SP_Dur","ASCI","Altered","Low"
"15052","Threshold75",0.94,201100,"Aliso",2002,"SP_Dur","ASCI","Altered","Low"
"15053","Threshold25",0.63,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15054","Threshold50",0.63,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15055","Threshold75",0.63,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15056","Threshold25",0.79,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15057","Threshold50",0.79,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15058","Threshold75",0.79,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15059","Threshold25",0.92,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15060","Threshold50",0.92,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15061","Threshold75",0.92,201100,"Aliso",2003,"SP_Tim","CSCI","Altered","High"
"15062","Threshold75",0.75,201100,"Aliso",2004,"SP_Dur","ASCI","Altered","Low"
"15063","Threshold50",0.86,201100,"Aliso",2004,"SP_Dur","ASCI","Altered","Low"
"15064","Threshold75",0.86,201100,"Aliso",2004,"SP_Dur","ASCI","Altered","Low"
"15065","Threshold50",0.94,201100,"Aliso",2004,"SP_Dur","ASCI","Altered","Low"
"15066","Threshold75",0.94,201100,"Aliso",2004,"SP_Dur","ASCI","Altered","Low"
"15067","Threshold75",0.86,201100,"Aliso",2005,"SP_Dur","ASCI","Altered","Low"
"15068","Threshold75",0.94,201100,"Aliso",2005,"SP_Dur","ASCI","Altered","Low"
"15069","Threshold75",0.75,201100,"Aliso",2006,"SP_Dur","ASCI","Altered","Low"
"15070","Threshold50",0.86,201100,"Aliso",2006,"SP_Dur","ASCI","Altered","Low"
"15071","Threshold75",0.86,201100,"Aliso",2006,"SP_Dur","ASCI","Altered","Low"
"15072","Threshold50",0.94,201100,"Aliso",2006,"SP_Dur","ASCI","Altered","Low"
"15073","Threshold75",0.94,201100,"Aliso",2006,"SP_Dur","ASCI","Altered","Low"
"15074","Threshold75",0.63,201100,"Aliso",2006,"SP_Tim","CSCI","Altered","High"
"15075","Threshold50",0.79,201100,"Aliso",2006,"SP_Tim","CSCI","Altered","High"
"15076","Threshold75",0.79,201100,"Aliso",2006,"SP_Tim","CSCI","Altered","High"
"15077","Threshold25",0.92,201100,"Aliso",2006,"SP_Tim","CSCI","Altered","High"
"15078","Threshold50",0.92,201100,"Aliso",2006,"SP_Tim","CSCI","Altered","High"
"15079","Threshold75",0.92,201100,"Aliso",2006,"SP_Tim","CSCI","Altered","High"
"15080","Threshold75",0.86,201100,"Aliso",2007,"DS_Dur_WS","ASCI","Altered","High"
"15081","Threshold25",0.94,201100,"Aliso",2007,"DS_Dur_WS","ASCI","Altered","High"
"15082","Threshold50",0.94,201100,"Aliso",2007,"DS_Dur_WS","ASCI","Altered","High"
"15083","Threshold75",0.94,201100,"Aliso",2007,"DS_Dur_WS","ASCI","Altered","High"
"15084","Threshold75",0.79,201100,"Aliso",2007,"DS_Dur_WS","CSCI","Altered","High"
"15085","Threshold25",0.92,201100,"Aliso",2007,"DS_Dur_WS","CSCI","Altered","High"
"15086","Threshold50",0.92,201100,"Aliso",2007,"DS_Dur_WS","CSCI","Altered","High"
"15087","Threshold75",0.92,201100,"Aliso",2007,"DS_Dur_WS","CSCI","Altered","High"
"15088","Threshold50",0.75,201100,"Aliso",2007,"SP_Dur","ASCI","Altered","Low"
"15089","Threshold75",0.75,201100,"Aliso",2007,"SP_Dur","ASCI","Altered","Low"
"15090","Threshold25",0.86,201100,"Aliso",2007,"SP_Dur","ASCI","Altered","Low"
"15091","Threshold50",0.86,201100,"Aliso",2007,"SP_Dur","ASCI","Altered","Low"
"15092","Threshold75",0.86,201100,"Aliso",2007,"SP_Dur","ASCI","Altered","Low"
"15093","Threshold25",0.94,201100,"Aliso",2007,"SP_Dur","ASCI","Altered","Low"
"15094","Threshold50",0.94,201100,"Aliso",2007,"SP_Dur","ASCI","Altered","Low"
"15095","Threshold75",0.94,201100,"Aliso",2007,"SP_Dur","ASCI","Altered","Low"
"15096","Threshold50",0.63,201100,"Aliso",2007,"SP_Tim","CSCI","Altered","High"
"15097","Threshold75",0.63,201100,"Aliso",2007,"SP_Tim","CSCI","Altered","High"
"15098","Threshold25",0.79,201100,"Aliso",2007,"SP_Tim","CSCI","Altered","High"
"15099","Threshold50",0.79,201100,"Aliso",2007,"SP_Tim","CSCI","Altered","High"
"15100","Threshold75",0.79,201100,"Aliso",2007,"SP_Tim","CSCI","Altered","High"
"15101","Threshold25",0.92,201100,"Aliso",2007,"SP_Tim","CSCI","Altered","High"
"15102","Threshold50",0.92,201100,"Aliso",2007,"SP_Tim","CSCI","Altered","High"
"15103","Threshold75",0.92,201100,"Aliso",2007,"SP_Tim","CSCI","Altered","High"
"15104","Threshold75",0.94,201100,"Aliso",2008,"DS_Dur_WS","ASCI","Altered","High"
"15105","Threshold25",0.92,201100,"Aliso",2008,"DS_Dur_WS","CSCI","Altered","High"
"15106","Threshold50",0.92,201100,"Aliso",2008,"DS_Dur_WS","CSCI","Altered","High"
"15107","Threshold75",0.92,201100,"Aliso",2008,"DS_Dur_WS","CSCI","Altered","High"
"15108","Threshold75",0.86,201100,"Aliso",2008,"SP_Dur","ASCI","Altered","Low"
"15109","Threshold75",0.94,201100,"Aliso",2008,"SP_Dur","ASCI","Altered","Low"
"15110","Threshold50",0.75,201100,"Aliso",2009,"DS_Dur_WS","ASCI","Altered","High"
"15111","Threshold75",0.75,201100,"Aliso",2009,"DS_Dur_WS","ASCI","Altered","High"
"15112","Threshold50",0.86,201100,"Aliso",2009,"DS_Dur_WS","ASCI","Altered","High"
"15113","Threshold75",0.86,201100,"Aliso",2009,"DS_Dur_WS","ASCI","Altered","High"
"15114","Threshold25",0.94,201100,"Aliso",2009,"DS_Dur_WS","ASCI","Altered","High"
"15115","Threshold50",0.94,201100,"Aliso",2009,"DS_Dur_WS","ASCI","Altered","High"
"15116","Threshold75",0.94,201100,"Aliso",2009,"DS_Dur_WS","ASCI","Altered","High"
"15117","Threshold75",0.63,201100,"Aliso",2009,"DS_Dur_WS","CSCI","Altered","High"
"15118","Threshold25",0.79,201100,"Aliso",2009,"DS_Dur_WS","CSCI","Altered","High"
"15119","Threshold50",0.79,201100,"Aliso",2009,"DS_Dur_WS","CSCI","Altered","High"
"15120","Threshold75",0.79,201100,"Aliso",2009,"DS_Dur_WS","CSCI","Altered","High"
"15121","Threshold25",0.92,201100,"Aliso",2009,"DS_Dur_WS","CSCI","Altered","High"
"15122","Threshold50",0.92,201100,"Aliso",2009,"DS_Dur_WS","CSCI","Altered","High"
"15123","Threshold75",0.92,201100,"Aliso",2009,"DS_Dur_WS","CSCI","Altered","High"
"15124","Threshold50",0.75,201100,"Aliso",2009,"SP_Dur","ASCI","Altered","Low"
"15125","Threshold75",0.75,201100,"Aliso",2009,"SP_Dur","ASCI","Altered","Low"
"15126","Threshold25",0.86,201100,"Aliso",2009,"SP_Dur","ASCI","Altered","Low"
"15127","Threshold50",0.86,201100,"Aliso",2009,"SP_Dur","ASCI","Altered","Low"
"15128","Threshold75",0.86,201100,"Aliso",2009,"SP_Dur","ASCI","Altered","Low"
"15129","Threshold25",0.94,201100,"Aliso",2009,"SP_Dur","ASCI","Altered","Low"
"15130","Threshold50",0.94,201100,"Aliso",2009,"SP_Dur","ASCI","Altered","Low"
"15131","Threshold75",0.94,201100,"Aliso",2009,"SP_Dur","ASCI","Altered","Low"
"15132","Threshold50",0.94,201100,"Aliso",2010,"DS_Dur_WS","ASCI","Altered","High"
"15133","Threshold75",0.94,201100,"Aliso",2010,"DS_Dur_WS","ASCI","Altered","High"
"15134","Threshold75",0.79,201100,"Aliso",2010,"DS_Dur_WS","CSCI","Altered","High"
"15135","Threshold25",0.92,201100,"Aliso",2010,"DS_Dur_WS","CSCI","Altered","High"
"15136","Threshold50",0.92,201100,"Aliso",2010,"DS_Dur_WS","CSCI","Altered","High"
"15137","Threshold75",0.92,201100,"Aliso",2010,"DS_Dur_WS","CSCI","Altered","High"
"15138","Threshold75",0.79,201100,"Aliso",2010,"SP_Tim","CSCI","Altered","Low"
"15139","Threshold75",0.92,201100,"Aliso",2010,"SP_Tim","CSCI","Altered","Low"
"15140","Threshold75",0.75,201100,"Aliso",2012,"SP_Dur","ASCI","Altered","Low"
"15141","Threshold75",0.86,201100,"Aliso",2012,"SP_Dur","ASCI","Altered","Low"
"15142","Threshold75",0.94,201100,"Aliso",2012,"SP_Dur","ASCI","Altered","Low"
"15143","Threshold50",0.63,201100,"Aliso",2012,"SP_Tim","CSCI","Altered","High"
"15144","Threshold75",0.63,201100,"Aliso",2012,"SP_Tim","CSCI","Altered","High"
"15145","Threshold25",0.79,201100,"Aliso",2012,"SP_Tim","CSCI","Altered","High"
"15146","Threshold50",0.79,201100,"Aliso",2012,"SP_Tim","CSCI","Altered","High"
"15147","Threshold75",0.79,201100,"Aliso",2012,"SP_Tim","CSCI","Altered","High"
"15148","Threshold25",0.92,201100,"Aliso",2012,"SP_Tim","CSCI","Altered","High"
"15149","Threshold50",0.92,201100,"Aliso",2012,"SP_Tim","CSCI","Altered","High"
"15150","Threshold75",0.92,201100,"Aliso",2012,"SP_Tim","CSCI","Altered","High"
"15151","Threshold25",0.75,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15152","Threshold50",0.75,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15153","Threshold75",0.75,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15154","Threshold25",0.86,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15155","Threshold50",0.86,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15156","Threshold75",0.86,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15157","Threshold25",0.94,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15158","Threshold50",0.94,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15159","Threshold75",0.94,201100,"Aliso",2013,"SP_Dur","ASCI","Altered","Low"
"15160","Threshold25",0.63,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15161","Threshold50",0.63,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15162","Threshold75",0.63,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15163","Threshold25",0.79,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15164","Threshold50",0.79,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15165","Threshold75",0.79,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15166","Threshold25",0.92,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15167","Threshold50",0.92,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15168","Threshold75",0.92,201100,"Aliso",2013,"SP_Tim","CSCI","Altered","High"
"15169","Threshold75",0.75,201100,"Aliso",2014,"SP_Dur","ASCI","Altered","High"
"15170","Threshold50",0.86,201100,"Aliso",2014,"SP_Dur","ASCI","Altered","High"
"15171","Threshold75",0.86,201100,"Aliso",2014,"SP_Dur","ASCI","Altered","High"
"15172","Threshold50",0.94,201100,"Aliso",2014,"SP_Dur","ASCI","Altered","High"
"15173","Threshold75",0.94,201100,"Aliso",2014,"SP_Dur","ASCI","Altered","High"
"15174","Threshold75",0.75,201100,"Aliso",2015,"SP_Dur","ASCI","Altered","Low"
"15175","Threshold50",0.86,201100,"Aliso",2015,"SP_Dur","ASCI","Altered","Low"
"15176","Threshold75",0.86,201100,"Aliso",2015,"SP_Dur","ASCI","Altered","Low"
"15177","Threshold50",0.94,201100,"Aliso",2015,"SP_Dur","ASCI","Altered","Low"
"15178","Threshold75",0.94,201100,"Aliso",2015,"SP_Dur","ASCI","Altered","Low"
"15179","Threshold25",0.63,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15180","Threshold50",0.63,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15181","Threshold75",0.63,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15182","Threshold25",0.79,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15183","Threshold50",0.79,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15184","Threshold75",0.79,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15185","Threshold25",0.92,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15186","Threshold50",0.92,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15187","Threshold75",0.92,201100,"Aliso",2015,"SP_Tim","CSCI","Altered","High"
"15188","Threshold50",0.75,201100,"Aliso",2016,"DS_Dur_WS","ASCI","Altered","High"
"15189","Threshold75",0.75,201100,"Aliso",2016,"DS_Dur_WS","ASCI","Altered","High"
"15190","Threshold50",0.86,201100,"Aliso",2016,"DS_Dur_WS","ASCI","Altered","High"
"15191","Threshold75",0.86,201100,"Aliso",2016,"DS_Dur_WS","ASCI","Altered","High"
"15192","Threshold25",0.94,201100,"Aliso",2016,"DS_Dur_WS","ASCI","Altered","High"
"15193","Threshold50",0.94,201100,"Aliso",2016,"DS_Dur_WS","ASCI","Altered","High"
"15194","Threshold75",0.94,201100,"Aliso",2016,"DS_Dur_WS","ASCI","Altered","High"
"15195","Threshold75",0.63,201100,"Aliso",2016,"DS_Dur_WS","CSCI","Altered","High"
"15196","Threshold25",0.79,201100,"Aliso",2016,"DS_Dur_WS","CSCI","Altered","High"
"15197","Threshold50",0.79,201100,"Aliso",2016,"DS_Dur_WS","CSCI","Altered","High"
"15198","Threshold75",0.79,201100,"Aliso",2016,"DS_Dur_WS","CSCI","Altered","High"
"15199","Threshold25",0.92,201100,"Aliso",2016,"DS_Dur_WS","CSCI","Altered","High"
"15200","Threshold50",0.92,201100,"Aliso",2016,"DS_Dur_WS","CSCI","Altered","High"
"15201","Threshold75",0.92,201100,"Aliso",2016,"DS_Dur_WS","CSCI","Altered","High"
"15202","Threshold25",0.75,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15203","Threshold50",0.75,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15204","Threshold75",0.75,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15205","Threshold25",0.86,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15206","Threshold50",0.86,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15207","Threshold75",0.86,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15208","Threshold25",0.94,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15209","Threshold50",0.94,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15210","Threshold75",0.94,201100,"Aliso",2016,"SP_Dur","ASCI","Altered","Low"
"15211","Threshold25",0.75,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15212","Threshold50",0.75,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15213","Threshold75",0.75,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15214","Threshold25",0.86,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15215","Threshold50",0.86,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15216","Threshold75",0.86,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15217","Threshold25",0.94,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15218","Threshold50",0.94,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15219","Threshold75",0.94,201100,"Aliso",2017,"SP_Dur","ASCI","Altered","High"
"15220","Threshold25",0.75,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15221","Threshold50",0.75,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15222","Threshold75",0.75,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15223","Threshold25",0.86,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15224","Threshold50",0.86,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15225","Threshold75",0.86,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15226","Threshold25",0.94,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15227","Threshold50",0.94,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15228","Threshold75",0.94,201100,"Aliso",2018,"SP_Dur","ASCI","Altered","Low"
"15229","Threshold25",0.94,201070,"Aliso",1994,"Q99","ASCI","Altered","High"
"15230","Threshold50",0.94,201070,"Aliso",1994,"Q99","ASCI","Altered","High"
"15231","Threshold75",0.94,201070,"Aliso",1994,"Q99","ASCI","Altered","High"
"15232","Threshold75",0.79,201070,"Aliso",1994,"Q99","CSCI","Altered","High"
"15233","Threshold25",0.92,201070,"Aliso",1994,"Q99","CSCI","Altered","High"
"15234","Threshold50",0.92,201070,"Aliso",1994,"Q99","CSCI","Altered","High"
"15235","Threshold75",0.92,201070,"Aliso",1994,"Q99","CSCI","Altered","High"
"15236","Threshold75",0.75,201070,"Aliso",1995,"Q99","ASCI","Altered","High"
"15237","Threshold50",0.86,201070,"Aliso",1995,"Q99","ASCI","Altered","High"
"15238","Threshold75",0.86,201070,"Aliso",1995,"Q99","ASCI","Altered","High"
"15239","Threshold25",0.94,201070,"Aliso",1995,"Q99","ASCI","Altered","High"
"15240","Threshold50",0.94,201070,"Aliso",1995,"Q99","ASCI","Altered","High"
"15241","Threshold75",0.94,201070,"Aliso",1995,"Q99","ASCI","Altered","High"
"15242","Threshold25",0.79,201070,"Aliso",1995,"Q99","CSCI","Altered","High"
"15243","Threshold50",0.79,201070,"Aliso",1995,"Q99","CSCI","Altered","High"
"15244","Threshold75",0.79,201070,"Aliso",1995,"Q99","CSCI","Altered","High"
"15245","Threshold25",0.92,201070,"Aliso",1995,"Q99","CSCI","Altered","High"
"15246","Threshold50",0.92,201070,"Aliso",1995,"Q99","CSCI","Altered","High"
"15247","Threshold75",0.92,201070,"Aliso",1995,"Q99","CSCI","Altered","High"
"15248","Threshold25",0.94,201070,"Aliso",1996,"Q99","ASCI","Altered","High"
"15249","Threshold50",0.94,201070,"Aliso",1996,"Q99","ASCI","Altered","High"
"15250","Threshold75",0.94,201070,"Aliso",1996,"Q99","ASCI","Altered","High"
"15251","Threshold75",0.79,201070,"Aliso",1996,"Q99","CSCI","Altered","High"
"15252","Threshold25",0.92,201070,"Aliso",1996,"Q99","CSCI","Altered","High"
"15253","Threshold50",0.92,201070,"Aliso",1996,"Q99","CSCI","Altered","High"
"15254","Threshold75",0.92,201070,"Aliso",1996,"Q99","CSCI","Altered","High"
"15255","Threshold75",0.75,201070,"Aliso",1997,"Q99","ASCI","Altered","High"
"15256","Threshold75",0.86,201070,"Aliso",1997,"Q99","ASCI","Altered","High"
"15257","Threshold25",0.94,201070,"Aliso",1997,"Q99","ASCI","Altered","High"
"15258","Threshold50",0.94,201070,"Aliso",1997,"Q99","ASCI","Altered","High"
"15259","Threshold75",0.94,201070,"Aliso",1997,"Q99","ASCI","Altered","High"
"15260","Threshold50",0.79,201070,"Aliso",1997,"Q99","CSCI","Altered","High"
"15261","Threshold75",0.79,201070,"Aliso",1997,"Q99","CSCI","Altered","High"
"15262","Threshold25",0.92,201070,"Aliso",1997,"Q99","CSCI","Altered","High"
"15263","Threshold50",0.92,201070,"Aliso",1997,"Q99","CSCI","Altered","High"
"15264","Threshold75",0.92,201070,"Aliso",1997,"Q99","CSCI","Altered","High"
"15265","Threshold75",0.75,201070,"Aliso",1998,"Q99","ASCI","Altered","High"
"15266","Threshold75",0.86,201070,"Aliso",1998,"Q99","ASCI","Altered","High"
"15267","Threshold25",0.94,201070,"Aliso",1998,"Q99","ASCI","Altered","High"
"15268","Threshold50",0.94,201070,"Aliso",1998,"Q99","ASCI","Altered","High"
"15269","Threshold75",0.94,201070,"Aliso",1998,"Q99","ASCI","Altered","High"
"15270","Threshold50",0.79,201070,"Aliso",1998,"Q99","CSCI","Altered","High"
"15271","Threshold75",0.79,201070,"Aliso",1998,"Q99","CSCI","Altered","High"
"15272","Threshold25",0.92,201070,"Aliso",1998,"Q99","CSCI","Altered","High"
"15273","Threshold50",0.92,201070,"Aliso",1998,"Q99","CSCI","Altered","High"
"15274","Threshold75",0.92,201070,"Aliso",1998,"Q99","CSCI","Altered","High"
"15275","Threshold25",0.94,201070,"Aliso",1999,"Q99","ASCI","Altered","High"
"15276","Threshold50",0.94,201070,"Aliso",1999,"Q99","ASCI","Altered","High"
"15277","Threshold75",0.94,201070,"Aliso",1999,"Q99","ASCI","Altered","High"
"15278","Threshold75",0.79,201070,"Aliso",1999,"Q99","CSCI","Altered","High"
"15279","Threshold25",0.92,201070,"Aliso",1999,"Q99","CSCI","Altered","High"
"15280","Threshold50",0.92,201070,"Aliso",1999,"Q99","CSCI","Altered","High"
"15281","Threshold75",0.92,201070,"Aliso",1999,"Q99","CSCI","Altered","High"
"15282","Threshold75",0.86,201070,"Aliso",2000,"Q99","ASCI","Altered","High"
"15283","Threshold25",0.94,201070,"Aliso",2000,"Q99","ASCI","Altered","High"
"15284","Threshold50",0.94,201070,"Aliso",2000,"Q99","ASCI","Altered","High"
"15285","Threshold75",0.94,201070,"Aliso",2000,"Q99","ASCI","Altered","High"
"15286","Threshold75",0.79,201070,"Aliso",2000,"Q99","CSCI","Altered","High"
"15287","Threshold25",0.92,201070,"Aliso",2000,"Q99","CSCI","Altered","High"
"15288","Threshold50",0.92,201070,"Aliso",2000,"Q99","CSCI","Altered","High"
"15289","Threshold75",0.92,201070,"Aliso",2000,"Q99","CSCI","Altered","High"
"15290","Threshold75",0.75,201070,"Aliso",2001,"Q99","ASCI","Altered","High"
"15291","Threshold50",0.86,201070,"Aliso",2001,"Q99","ASCI","Altered","High"
"15292","Threshold75",0.86,201070,"Aliso",2001,"Q99","ASCI","Altered","High"
"15293","Threshold25",0.94,201070,"Aliso",2001,"Q99","ASCI","Altered","High"
"15294","Threshold50",0.94,201070,"Aliso",2001,"Q99","ASCI","Altered","High"
"15295","Threshold75",0.94,201070,"Aliso",2001,"Q99","ASCI","Altered","High"
"15296","Threshold25",0.79,201070,"Aliso",2001,"Q99","CSCI","Altered","High"
"15297","Threshold50",0.79,201070,"Aliso",2001,"Q99","CSCI","Altered","High"
"15298","Threshold75",0.79,201070,"Aliso",2001,"Q99","CSCI","Altered","High"
"15299","Threshold25",0.92,201070,"Aliso",2001,"Q99","CSCI","Altered","High"
"15300","Threshold50",0.92,201070,"Aliso",2001,"Q99","CSCI","Altered","High"
"15301","Threshold75",0.92,201070,"Aliso",2001,"Q99","CSCI","Altered","High"
"15302","Threshold75",0.94,201070,"Aliso",2002,"Q99","ASCI","Altered","High"
"15303","Threshold25",0.92,201070,"Aliso",2002,"Q99","CSCI","Altered","High"
"15304","Threshold50",0.92,201070,"Aliso",2002,"Q99","CSCI","Altered","High"
"15305","Threshold75",0.92,201070,"Aliso",2002,"Q99","CSCI","Altered","High"
"15306","Threshold75",0.86,201070,"Aliso",2003,"Q99","ASCI","Altered","High"
"15307","Threshold25",0.94,201070,"Aliso",2003,"Q99","ASCI","Altered","High"
"15308","Threshold50",0.94,201070,"Aliso",2003,"Q99","ASCI","Altered","High"
"15309","Threshold75",0.94,201070,"Aliso",2003,"Q99","ASCI","Altered","High"
"15310","Threshold50",0.79,201070,"Aliso",2003,"Q99","CSCI","Altered","High"
